4G_RRC_SETUP_FAILURES_OVERALL;4G_4G2G_OUT_HO_FAILURES_SRVCC;4G_4G2G_OUT_HO_SUCC_RATE_SRVCC;4G_4G2G_OUT_HO_SUCC_SRVCC;4G_4G3G_OUT_HO_FAILURES_SRVCC;4G_4G3G_OUT_HO_SUCC_RATE_SRVCC;4G_4G3G_OUT_HO_SUCC_SRVCC;4G_4G4G_OUT_HO_FAILURES_OVERALL;4G_4G4G_OUT_HO_FAILURES_VOICE;4G_4G4G_OUT_HO_SUCC_OVERALL;4G_4G4G_OUT_HO_SUCC_RATE_OVERALL;4G_4G4G_OUT_HO_SUCC_RATE_VOICE;LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1;LTE_Traffic_Volume_DL_GBytes_LTE_1;LTE_Traffic_Volume_UL_GBytes_LTE_1;4G_TRAFFIC_VOLUME_DL_OVERALL;4G_TRAFFIC_VOLUME_OVERALL;4G_TRAFFIC_VOLUME_UL_OVERALL;4G_HO_SRVCC_SUCCESSES;4G_BPCR_OVERALL_RRC_SUCC_MV_LN;4G_BPCR_OVERALL_eRAB_SUCC_MV_LN;4G_BPCR_OVERALL_eRAB_ATT_MV_LN;4G_OUT_HO_SRVCC_FAILURES_OVERALL;4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL;4G_BPCR_DATA;4G_TRAFFIC_VOLUME_DL_DATA_NOK;4G_TRAFFIC_VOLUME_UL_DATA_NOK;4G_TRAFFIC_VOLUME_VOICE_NOK;4G_DL_MAX_THROUGHPUT_NOK;4G_HO_ATTEMPTS;4G_HO_ATTEMPTS_NOK;4G_HO_FAILURES;4G_HO_SRVCC_ATTEMPTS;4G_HO_SRVCC_ATTEMPTS_NOK;4G_RRC_SETUP_ATTEMPTS_OVERALL;4G_RRC_SETUP_SUCCESSES_OVERALL;4G_ERAB_SETUP_ATTEMPTS_DATA;4G_ERAB_SETUP_ATTEMPTS_VOICE;4G_ERAB_SETUP_SUCCESSES_DATA;4G_ERAB_SETUP_SUCCESSES_VOICE;4G_BPCR_OVERALL_NOK;4G_ERAB_SETUP_ATTEMPTS_OVERALL;4G_ERAB_SETUP_FAILURES_DATA;4G_ERAB_SETUP_FAILURES_OVERALL;4G_ERAB_SETUP_FAILURES_VOICE;4G_ERAB_SETUP_SUCCESS_RATE_DATA;4G_ERAB_SETUP_SUCCESS_RATE_OVERALL;4G_ERAB_SETUP_SUCCESS_RATE_VOICE;4G_ERAB_SETUP_SUCCESSES_OVERALL;4G_IMS_SIG_ATTEMPTS;4G_IMS_SIG_FAILURES;4G_IMS_SIG_SUCCESS_RATE;4G_IMS_SIG_SUCCESSES;4G_MIMO_SPATIAL_MUX_SHARE;4G_RRC_SETUP_SUCCESS_RATE_OVERALL;4G_S1_SETUP_ATTEMPTS_OVERALL;4G_S1_SETUP_FAILURES_OVERALL;4G_S1_SETUP_SUCC_RATE_OVERALL;4G_S1_SETUP_SUCCESSES_OVERALL;OUTPUT
0;0;0;0;0;0;0;0;0;7;100.000;100.000;175;194;32;0;2;0;0;155;267;267;0;0;0;2;0;2;5;7;7;0;0;0;155;155;148;1;148;1;0;267;0;0;0;100.000;100.000;100.000;267;118;0;100.000;118;24.890;100.000;155;0;100.000;155;0
0;0;0;0;0;0;0;0;0;35;100.000;100.000;424;887;69;0;9;0;0;155;245;245;0;0;0;8;1;0;277;35;35;0;0;0;155;155;142;0;142;0;0;245;0;0;0;100.000;100.000;0;245;103;0;100.000;103;33.180;100.000;155;0;100.000;155;0
0;0;0;0;0;0;0;0;0;35;100.000;100.000;420;401;57;0;4;0;0;154;175;175;0;0;0;4;1;3;317;35;35;0;0;0;154;154;135;0;135;0;0;175;0;0;0;100.000;100.000;0;175;40;0;100.000;40;42.450;100.000;154;0;100.000;154;0
0;0;0;0;0;0;0;0;0;23;100.000;100.000;202;103;37;0;1;0;0;144;233;233;0;0;0;1;0;2;104;23;23;0;0;0;144;144;131;0;131;0;0;233;0;0;0;100.000;100.000;0;233;102;0;100.000;102;60.930;100.000;144;0;100.000;144;0
0;0;0;0;0;0;0;0;0;18;100.000;100.000;2.528;2314;53;0;22;0;0;115;210;210;0;0;0;22;1;0;342;18;18;0;0;0;115;115;113;0;113;0;0;210;0;0;0;100.000;100.000;0;210;97;0;100.000;97;19.170;100.000;115;0;100.000;115;0
0;0;0;0;0;0;0;0;0;27;100.000;0;82;20;5;0;0;0;0;104;161;161;0;0;0;0;0;0;16;27;27;0;0;0;104;104;102;0;102;0;0;161;0;0;0;100.000;100.000;0;161;59;0;100.000;59;60;100.000;104;0;100.000;104;0
0;0;0;0;0;0;0;0;0;7;100.000;0;43;15;7;0;0;0;0;101;129;129;0;0;0;0;0;9;17;7;7;0;0;0;101;101;89;0;89;0;0;129;0;0;0;100.000;100.000;0;129;40;0;100.000;40;16.690;100.000;101;0;100.000;101;0
0;0;0;0;0;0;0;0;0;13;100.000;0;145;47;174;0;2;0;0;72;136;136;0;0;0;0;2;0;59;13;13;0;0;0;72;72;71;0;71;0;0;136;0;0;0;100.000;100.000;0;136;65;0;100.000;65;6.430;100.000;72;0;100.000;72;0
0;0;0;0;0;0;0;0;0;13;100.000;100.000;228;335;10;0;3;0;0;55;40;40;0;0;0;3;0;3;3;13;13;0;0;0;55;55;31;0;31;0;0;40;0;0;0;100.000;100.000;0;40;9;0;100.000;9;42.610;100.000;55;0;100.000;55;0
0;0;0;0;0;0;0;0;0;4;100.000;0;1.092;81;1;0;1;0;0;45;71;71;0;0;0;1;0;0;138;4;4;0;0;0;45;45;39;0;39;0;0;71;0;0;0;100.000;100.000;0;71;32;0;100.000;32;7.460;100.000;45;0;100.000;45;0
0;0;0;0;0;0;0;0;0;25;100.000;0;175;143;17;0;2;0;0;40;52;52;0;0;0;1;0;0;84;25;25;0;0;0;40;40;32;0;32;0;0;52;0;0;0;100.000;100.000;0;52;20;0;100.000;20;12.920;100.000;40;0;100.000;40;0
1;0;0;0;0;0;0;0;0;12;100.000;100.000;786;345;11;0;3;0;0;39;67;67;0;0;2.500;3;0;1;46;12;12;0;0;0;40;39;30;0;30;0;2.500;67;0;0;0;100.000;100.000;0;67;37;0;100.000;37;51.000;97.500;39;0;100.000;39;0
1;0;0;0;0;0;0;0;0;27;100.000;100.000;363;142;14;0;1;0;0;34;48;48;0;0;2.860;1;0;2;201;27;27;0;0;0;35;34;29;0;29;0;2.860;48;0;0;0;100.000;100.000;0;48;19;0;100.000;19;47.090;97.140;34;0;100.000;34;0
0;0;0;0;0;0;0;0;0;13;100.000;0;4;0;1;0;0;0;0;32;36;36;0;0;0;0;0;0;1;13;13;0;0;0;32;32;30;0;30;0;0;36;0;0;0;100.000;100.000;0;36;6;0;100.000;6;30.300;100.000;32;0;100.000;32;0
0;0;0;0;0;0;0;0;0;6;100.000;0;11;0;0;0;0;0;0;31;56;56;0;0;0;0;0;0;1;6;6;0;0;0;31;31;30;0;30;0;0;56;0;0;0;100.000;100.000;0;56;26;0;100.000;26;10.620;100.000;31;0;100.000;31;0
0;0;0;0;0;0;0;0;0;8;100.000;0;415;10;1;0;0;0;0;7;11;11;0;0;0;0;0;0;34;8;8;0;0;0;7;7;7;0;7;0;0;11;0;0;0;100.000;100.000;0;11;4;0;100.000;4;74.220;100.000;7;0;100.000;7;0
98;0;0;0;0;0;0;0;0;2;100.000;0;2;0;0;0;0;0;0;2;2;2;0;0;98.000;0;0;0;0;2;2;0;0;0;100;2;2;0;2;0;98.000;2;0;0;0;100.000;100.000;0;2;0;0;0;0;0;2.000;2;0;100.000;2;0
0;0;0;0;0;0;0;-1;0;90;101.120;100.000;638;1277;130;0;13;0;0;527;730;730;0;0;0;12;1;2;372;90;90;0;0;0;527;527;489;0;489;0;0;730;0;0;0;100.000;100.000;0;730;241;0;100.000;241;51.840;100.000;527;0;100.000;527;0
0;0;0;0;0;0;0;0;0;93;100.000;100.000;17.876;80.405;1767;7;766;0;0;3269;5204;5203;0;0;-30;749;18;105;891;93;93;0;0;0;3269;3269;2913;8;2914;8;-20;5203;-1;-1;0;100.030;100.020;100.000;5204;2282;0;100.000;2282;59.780;100.000;3269;0;100.000;3269;0
0;0;0;0;0;0;0;0;0;151;100.000;100.000;3.784;17.031;671;2;165;0;0;2778;3465;3464;0;0;-50;159;7;112;636;151;151;0;0;0;2778;2778;2017;5;2018;5;-30;3464;-1;-1;0;100.050;100.030;100.000;3465;1442;0;100.000;1442;49.180;100.000;2778;0;100.000;2778;0
0;0;0;0;0;0;0;0;0;110;100.000;100.000;1.146;5027;1071;0;58;0;0;2510;3768;3767;0;0;-50;47;11;1;388;110;110;0;0;0;2510;2510;2149;7;2150;7;-30;3767;-1;-1;0;100.050;100.030;100.000;3768;1611;0;100.000;1611;40.490;100.000;2510;0;100.000;2510;0
0;0;0;0;0;100.000;1;0;0;332;100.000;100.000;6.855;30.853;1807;3;305;0;1;5253;8001;7999;0;100.000;-20;287;18;105;982;332;332;0;1;1;5253;5253;4696;8;4697;8;-30;7999;-1;-2;0;100.020;100.030;100.000;8001;3295;-1;100.030;3296;40;100.000;5253;0;100.000;5253;0
0;0;0;0;0;0;0;0;0;421;100.000;100.000;5.126;23.071;5312;2;268;1;0;4612;7459;7457;0;0;-20;215;53;73;624;421;421;0;0;0;4612;4612;4087;12;4088;12;-30;7457;-1;-2;0;100.020;100.030;100.000;7459;3358;-1;100.030;3359;37.300;100.000;4612;0;100.000;4612;0
0;0;0;0;0;0;0;0;0;132;100.000;100.000;3.230;14.533;1125;1;147;0;0;2797;3229;3227;0;0;-60;135;11;47;743;132;132;0;0;0;2797;2797;1789;4;1790;4;-60;3227;-1;-2;0;100.060;100.060;100.000;3229;1434;-1;100.070;1435;57.200;100.000;2797;0;100.000;2797;0
0;0;0;0;0;0;0;0;0;77;100.000;100.000;13.166;58.937;947;5;558;0;0;2269;3640;3638;0;0;-50;549;9;21;1704;77;77;0;0;0;2269;2269;2040;3;2041;3;-50;3638;-1;-2;0;100.050;100.050;100.000;3640;1595;-1;100.060;1596;64.690;100.000;2269;0;100.000;2269;0
0;0;0;0;0;0;0;0;0;25;100.000;0;702;3161;197;0;31;0;0;1210;2047;2045;0;0;-100;29;2;116;549;25;25;0;0;0;1210;1210;1034;16;1035;16;-100;2045;-1;-2;0;100.100;100.100;100.000;2047;995;-1;100.100;996;16.430;100.000;1210;0;100.000;1210;0
